"cycle_length_bin","cycle_length_bin_num","cycleday_from_ovu","state","n_cycles","prob_sum","prob"
"(33,36]",7,-11,"lP",34936,2.51981571513441,7.21266234009162e-05
"(33,36]",7,-10,"hM",34936,609.716704929297,0.0174523902258214
"(33,36]",7,-10,"lM",34936,1821.30705109119,0.052132672632562
"(33,36]",7,-10,"lE",34936,27138.0556042878,0.776793439554839
"(33,36]",7,-10,"hE",34936,4459.43160155035,0.127645740827523
"(33,36]",7,-10,"O",34936,159.257296121784,0.00455854408409044
"(33,36]",7,-10,"Rise",34936,30.5056361671659,0.000873186288274727
"(33,36]",7,-10,"hP",34936,328.252858095161,0.00939583404211016
"(33,36]",7,-10,"Ep",34936,93.3571659091358,0.00267223396808838
"(33,36]",7,-10,"lP",34936,4.11608184829755,0.000117817776743117
"(33,36]",7,-9,"hM",34936,477.633015383722,0.0136716571841001
"(33,36]",7,-9,"lM",34936,1387.82258272234,0.0397247132677566
"(33,36]",7,-9,"lE",34936,27212.2309612349,0.778916617850781
"(33,36]",7,-9,"hE",34936,4875.46159209706,0.139554087248027
"(33,36]",7,-9,"O",34936,201.362810420657,0.00576376260649922
"(33,36]",7,-9,"Rise",34936,41.1009051622569,0.00117646282236824
"(33,36]",7,-9,"hP",34936,437.451157552122,0.0125215009603882
"(33,36]",7,-9,"Ep",34936,130.919753177083,0.00374741679577177
"(33,36]",7,-9,"lP",34936,6.01722225008179,0.000172235580778618
"(33,36]",7,-8,"hM",34936,356.086440482601,0.010192536079763
"(33,36]",7,-8,"lM",34936,1071.76538399684,0.0306779649644162
"(33,36]",7,-8,"lE",34936,27027.0343010783,0.773615591397936
"(33,36]",7,-8,"hE",34936,5328.77524324325,0.152529632563638
"(33,36]",7,-8,"O",34936,257.486782637001,0.00737024223256816
"(33,36]",7,-8,"Rise",34936,54.1229623654393,0.00154920318197388
"(33,36]",7,-8,"hP",34936,575.24225348738,0.0164656014852124
"(33,36]",7,-8,"Ep",34936,178.810351544433,0.00511822622923153
"(33,36]",7,-8,"lP",34936,8.6762811649485,0.000248347869388267
"(33,36]",7,-7,"hM",34936,239.730039551211,0.00686197731712879
"(33,36]",7,-7,"lM",34936,841.884070887125,0.0240978953196452
"(33,36]",7,-7,"lE",34936,26565.4099274539,0.760402161880408
"(33,36]",7,-7,"hE",34936,5857.8141271637,0.167672719463124
"(33,36]",7,-7,"O",34936,328.823203744996,0.00941215948434269
"(33,36]",7,-7,"Rise",34936,73.0454156548311,0.0020908351172095
"(33,36]",7,-7,"hP",34936,749.477291268338,0.0214528649893616
"(33,36]",7,-7,"Ep",34936,238.964334967769,0.00684005996587386
"(33,36]",7,-7,"lP",34936,12.8515893082618,0.00036786092592918
"(33,36]",7,-6,"hM",34936,133.997887393793,0.00383552459908958
"(33,36]",7,-6,"lM",34936,649.733760533208,0.018597829188608
"(33,36]",7,-6,"lE",34936,25863.2951752491,0.740304991276881
"(33,36]",7,-6,"hE",34936,6445.04748651128,0.184481551594667
"(33,36]",7,-6,"O",34936,435.760619784533,0.0124731113975422
"(33,36]",7,-6,"Rise",34936,98.8372893465399,0.00282909575642718
"(33,36]",7,-6,"hP",34936,969.354345162842,0.0277465750275602
"(33,36]",7,-6,"Ep",34936,316.183756221365,0.00905037085588976
"(33,36]",7,-6,"lP",34936,18.7896797974883,0.000537831457450431
"(33,36]",7,-5,"hM",34936,50.7692162780817,0.00145320632808798
"(33,36]",7,-5,"lM",34936,465.054327412681,0.0133116077230559
"(33,36]",7,-5,"lE",34936,24756.086304733,0.708612500135477
"(33,36]",7,-5,"hE",34936,7205.62902517369,0.206252261998331
"(33,36]",7,-5,"O",34936,620.541355505776,0.0177622325253542
"(33,36]",7,-5,"Rise",34936,144.755320869443,0.00414344289184346
"(33,36]",7,-5,"hP",34936,1251.14929129134,0.0358126085210481
"(33,36]",7,-5,"Ep",34936,416.991905132742,0.011935880041583
"(33,36]",7,-5,"lP",34936,26.0232536033643,0.000744883604401313
"(33,36]",7,-4,"hM",34936,10.0646433045908,0.000288088026808759
"(33,36]",7,-4,"lM",34936,282.317040115231,0.00808097779125348
"(33,36]",7,-4,"lE",34936,23129.4312870067,0.662051502375965
"(33,36]",7,-4,"hE",34936,8138.39865015043,0.232951644439845
"(33,36]",7,-4,"O",34936,918.327253020501,0.0262859873202571
"(33,36]",7,-4,"Rise",34936,222.45402353751,0.00636747262243846
"(33,36]",7,-4,"hP",34936,1650.13961827028,0.0472332155447183
"(33,36]",7,-4,"Ep",34936,551.523094702975,0.015786669759073
"(33,36]",7,-4,"lP",34936,35.3443898918944,0.00101168965800018
"(33,36]",7,-3,"hM",34936,1.75627131095292,5.02711046185287e-05
"(33,36]",7,-3,"lM",34936,109.531432567478,0.00313520244353897
"(33,36]",7,-3,"lE",34936,20436.255531243,0.584962661187399
"(33,36]",7,-3,"hE",34936,9530.47313591219,0.272798063198769
"(33,36]",7,-3,"O",34936,1482.19524954334,0.0424260146995461
"(33,36]",7,-3,"Rise",34936,366.173435451233,0.010481263895444
"(33,36]",7,-3,"hP",34936,2227.19548942447,0.0637507296034025
"(33,36]",7,-3,"Ep",34936,736.824515615867,0.0210906948596252
"(33,36]",7,-3,"lP",34936,47.5949389315814,0.00136234654601504
"(33,36]",7,-2,"hM",34936,0.826586636615698,2.36600250920454e-05
"(33,36]",7,-2,"lM",34936,21.594081656043,0.000618104008931846
"(33,36]",7,-2,"lE",34936,15453.3720371541,0.442333754212105
"(33,36]",7,-2,"hE",34936,11878.7881477032,0.340015690053333
"(33,36]",7,-2,"O",34936,2723.43551788359,0.0779549896348635
"(33,36]",7,-2,"Rise",34936,674.173550221572,0.0192973880874047
"(33,36]",7,-2,"hP",34936,3109.556477876,0.0890072268684451
"(33,36]",7,-2,"Ep",34936,1010.62076284445,0.0289277754420784
"(33,36]",7,-2,"lP",34936,65.6328380244603,0.00187865920610431
"(33,36]",7,-1,"hM",34936,0.42641650254498,1.22056475425057e-05
"(33,36]",7,-1,"lM",34936,8.42911616250683,0.000241273075409515
"(33,36]",7,-1,"lE",34936,9190.63134236283,0.2630705101432
"(33,36]",7,-1,"hE",34936,12252.5773179758,0.350714944984422
"(33,36]",7,-1,"O",34936,5902.51666014635,0.168952274448888
"(33,36]",7,-1,"Rise",34936,1458.20134086254,0.0417392185957907
"(33,36]",7,-1,"hP",34936,4594.50189977198,0.131511961866613
"(33,36]",7,-1,"Ep",34936,1437.53865668331,0.0411477746932479
"(33,36]",7,-1,"lP",34936,93.1772495322197,0.00266708408324421
"(33,36]",7,0,"hM",34936,0.223894905221261,6.40871608716686e-06
"(33,36]",7,0,"lM",34936,4.92791124662135,0.000141055394052592
"(33,36]",7,0,"lE",34936,6131.36925547993,0.175502898313485
"(33,36]",7,0,"hE",34936,6192.96562267413,0.177266018510251
"(33,36]",7,0,"O",34936,9122.57750869777,0.261122552916698
"(33,36]",7,0,"Rise",34936,3262.00937317565,0.0933710033540087
"(33,36]",7,0,"hP",34936,7966.99006055254,0.228045284536081
"(33,36]",7,0,"Ep",34936,2119.96735138778,0.0606814561308617
"(33,36]",7,0,"lP",34936,136.969021880395,0.00392056966683063
"(33,36]",7,1,"hM",34936,0.115157550772804,3.29624315241597e-06
"(33,36]",7,1,"lM",34936,2.27055036628915,6.49917095915145e-05
"(33,36]",7,1,"lE",34936,4601.50406778724,0.131712390307626
"(33,36]",7,1,"hE",34936,2753.9728029134,0.0788290818328773
"(33,36]",7,1,"O",34936,4971.3395418724,0.142298475551649
"(33,36]",7,1,"Rise",34936,4132.6229181787,0.118291244509351
"(33,36]",7,1,"hP",34936,14872.3933270629,0.425703953717166
"(33,36]",7,1,"Ep",34936,3387.52893207523,0.0969638462352652
"(33,36]",7,1,"lP",34936,215.252702193058,0.00616134366249879
"(33,36]",7,2,"hM",34936,0.0611580060681487,1.75057264907685e-06
"(33,36]",7,2,"lM",34936,1.52006331657419,4.35099415094513e-05
"(33,36]",7,2,"lE",34936,3570.85588708167,0.102211354679462
"(33,36]",7,2,"hE",34936,1653.93214396906,0.0473417719249215
"(33,36]",7,2,"O",34936,2131.57773447669,0.0610137890564658
"(33,36]",7,2,"Rise",34936,2298.6543689282,0.0657961520760305
"(33,36]",7,2,"hP",34936,19236.8493450544,0.550631135363362
"(33,36]",7,2,"Ep",34936,5634.60862253848,0.161283736619489
"(33,36]",7,2,"lP",34936,404.940676628851,0.0115909284585771
"(33,36]",7,3,"hM",34936,0.0321267201291542,9.19587821420719e-07
"(33,36]",7,3,"lM",34936,1.11862563949442,3.20192821013974e-05
"(33,36]",7,3,"lE",34936,2764.22475226498,0.0791225312647406
"(33,36]",7,3,"hE",34936,1211.33730670441,0.0346730394637168
"(33,36]",7,3,"O",34936,1249.65723933136,0.0357699003701443
"(33,36]",7,3,"Rise",34936,1048.52451466783,0.0300127236852481
"(33,36]",7,3,"hP",34936,20249.6959221452,0.579622621998661
"(33,36]",7,3,"Ep",34936,7527.06467970696,0.215452961979247
"(33,36]",7,3,"lP",34936,843.344832819615,0.0241397078320247
"(33,36]",7,4,"hM",34936,0.0141464178000994,4.0492379780454e-07
"(33,36]",7,4,"lM",34936,0.916753065178271,2.62409281308184e-05
"(33,36]",7,4,"lE",34936,2087.62095472335,0.0597555803390014
"(33,36]",7,4,"hE",34936,968.63419925849,0.0277259617374196
"(33,36]",7,4,"O",34936,919.526126744368,0.0263203036050025
"(33,36]",7,4,"Rise",34936,540.588255925642,0.0154736734579128
"(33,36]",7,4,"hP",34936,20355.6783395502,0.58265623825138
"(33,36]",7,4,"Ep",34936,8433.65695870494,0.241403050111774
"(33,36]",7,4,"lP",34936,1383.36426560998,0.0395970994278104
"(33,36]",7,5,"hM",34936,0.00729514118656955,2.08814437444743e-07
"(33,36]",7,5,"lM",34936,0.669554141774434,1.91651632062753e-05
"(33,36]",7,5,"lE",34936,1508.12851382218,0.0431683224702938
"(33,36]",7,5,"hE",34936,792.003247203641,0.0226701181361244
"(33,36]",7,5,"O",34936,756.376726396346,0.0216503528279238
"(33,36]",7,5,"Rise",34936,334.124252923587,0.00956389549243152
"(33,36]",7,5,"hP",34936,20227.8906032789,0.578998471584581
"(33,36]",7,5,"Ep",34936,8732.53050922209,0.249957937635164
"(33,36]",7,5,"lP",34936,2082.2692978702,0.0596023957485174
"(33,36]",7,6,"hM",34936,0.00376005090523536,1.07626829208706e-07
"(33,36]",7,6,"lM",34936,0.606803845153176,1.73690131999421e-05
"(33,36]",7,6,"lE",34936,1015.67111244199,0.0290723354832262
"(33,36]",7,6,"hE",34936,640.881239337714,0.0183444366652655
"(33,36]",7,6,"O",34936,643.6459557784,0.0184235732705061
"(33,36]",7,6,"Rise",34936,229.126011189151,0.006558450056937
"(33,36]",7,6,"hP",34936,19879.1412118968,0.569015949504717
"(33,36]",7,6,"Ep",34936,8715.38739448651,0.249467237075982
"(33,36]",7,6,"lP",34936,2958.53651097329,0.0846844661945641
"(33,36]",7,7,"hM",34936,0.00197276312019575,5.64679161952068e-08
"(33,36]",7,7,"lM",34936,0.497116753783211,1.42293552147702e-05
"(33,36]",7,7,"lE",34936,642.459162778189,0.018389602781606
"(33,36]",7,7,"hE",34936,472.869622488798,0.013535310925372
"(33,36]",7,7,"O",34936,541.335392111545,0.0154950593116426
"(33,36]",7,7,"Rise",34936,160.971492722879,0.00460761085192578
"(33,36]",7,7,"hP",34936,19149.3574480028,0.548126787497217
"(33,36]",7,7,"Ep",34936,8516.3291882079,0.243769440926491
"(33,36]",7,7,"lP",34936,4191.17860417095,0.119967328949249
"(33,36]",7,8,"hM",34936,0.00114850723332047,3.28746059457427e-08
"(33,36]",7,8,"lM",34936,0.371762153208656,1.06412340625331e-05
"(33,36]",7,8,"lE",34936,387.888738315559,0.0111028377122612
"(33,36]",7,8,"hE",34936,316.796683726014,0.00906791515130564
"(33,36]",7,8,"O",34936,410.769542081875,0.0117577725578737
"(33,36]",7,8,"Rise",34936,110.339644646456,0.00315833651953445
"(33,36]",7,8,"hP",34936,17867.2041587865,0.511426727695974
"(33,36]",7,8,"Ep",34936,8130.92063151753,0.232737595360589
"(33,36]",7,8,"lP",34936,5852.70769026549,0.167526553992028
"(33,36]",7,9,"hM",34936,0.000698090423334457,1.99819791428457e-08
"(33,36]",7,9,"lM",34936,0.3300263334176,9.44659759038242e-06
"(33,36]",7,9,"lE",34936,231.937060379032,0.00663891288009595
"(33,36]",7,9,"hE",34936,193.883693361825,0.00554968208615253
"(33,36]",7,9,"O",34936,278.906789363215,0.00798336356088891
"(33,36]",7,9,"Rise",34936,71.5186935969564,0.00204713457742605
"(33,36]",7,9,"hP",34936,15814.918022249,0.452682563036667
"(33,36]",7,9,"Ep",34936,7463.62931457514,0.213637202729996
"(33,36]",7,9,"lP",34936,8110.87570205088,0.232163833926348
"(33,36]",7,10,"hM",34936,0.000414849442056957,1.18745546730294e-08
"(33,36]",7,10,"lM",34936,0.300086298429339,8.58960093969942e-06
"(33,36]",7,10,"lE",34936,138.676990542042,0.00396945816756474
"(33,36]",7,10,"hE",34936,116.559207175589,0.00333636384175605
"(33,36]",7,10,"O",34936,170.61484055123,0.00488363981426693
"(33,36]",7,10,"Rise",34936,44.2841470672314,0.00126757920389373
"(33,36]",7,10,"hP",34936,13061.0773995958,0.373857264701047
"(33,36]",7,10,"Ep",34936,6289.47015112038,0.180028341857121
"(33,36]",7,10,"lP",34936,10740.0167627998,0.307419760785431
"(33,36]",7,11,"hM",34936,0.000223099789320456,6.3859568731525e-09
"(33,36]",7,11,"lM",34936,0.21684439802513,6.2069039965975e-06
"(33,36]",7,11,"lE",34936,81.4522588062938,0.00233147065509199
"(33,36]",7,11,"hE",34936,71.0115622953013,0.00203261856810457
"(33,36]",7,11,"O",34936,102.855775382139,0.00294411997315489
"(33,36]",7,11,"Rise",34936,27.089425785388,0.000775401470843484
"(33,36]",7,11,"hP",34936,10048.504560059,0.28762607511046
"(33,36]",7,11,"Ep",34936,5055.79181962001,0.144715818056446
"(33,36]",7,11,"lP",34936,10834.077530554,0.310112134490324
"(33,36]",7,12,"hM",34936,0.000110794015644021,3.1713423300899e-09
"(33,36]",7,12,"lM",34936,0.121579911775593,3.48007533133711e-06
"(33,36]",7,12,"lE",34936,48.2485189174237,0.0013810544686691
"(33,36]",7,12,"hE",34936,41.8983566868684,0.0011992888907393
"(33,36]",7,12,"O",34936,62.4123222893262,0.00178647590706796
"(33,36]",7,12,"Rise",34936,16.0619605793922,0.000459753852169458
"(33,36]",7,12,"hP",34936,7165.54161913406,0.205104809340911
"(33,36]",7,12,"Ep",34936,3707.45848490677,0.106121435908712
"(33,36]",7,12,"lP",34936,10659.2570467803,0.305108113315214
"(33,36]",7,13,"hM",34936,4.90273298280721e-05,1.40334697240875e-09
"(33,36]",7,13,"lM",34936,0.0532833875688276,1.52517138678806e-06
"(33,36]",7,13,"lE",34936,28.1851746872658,0.000806765934487802
"(33,36]",7,13,"hE",34936,25.1228199469757,0.000719109799260812
"(33,36]",7,13,"O",34936,36.9072392609431,0.0010564242975997
"(33,36]",7,13,"Rise",34936,9.55773882486445,0.000273578509985815
"(33,36]",7,13,"hP",34936,4707.31600841765,0.1347411268725
"(33,36]",7,13,"Ep",34936,2547.21588353927,0.0729109194967731
"(33,36]",7,13,"lP",34936,9055.64180290808,0.259206600724413
"(33,36]",7,14,"hM",34936,1.72927903453855e-05,4.9498483928857e-10
"(33,36]",7,14,"lM",34936,0.042128473541209,1.2058757024619e-06
"(33,36]",7,14,"lE",34936,17.2052129061882,0.000492478042883792
"(33,36]",7,14,"hE",34936,14.0005420548025,0.000400748284142503
"(33,36]",7,14,"O",34936,22.113426321818,0.000632969610768778
"(33,36]",7,14,"Rise",34936,5.86048983906686,0.000167749308423027
"(33,36]",7,14,"hP",34936,2947.43819796531,0.0843667906447593
"(33,36]",7,14,"Ep",34936,1610.71190087689,0.0461046456628374
"(33,36]",7,14,"lP",34936,7094.62808426955,0.203074996687358
"(33,36]",7,15,"hM",34936,5.51876961820051e-06,1.57967987697519e-10
"(33,36]",7,15,"lM",34936,0.0377372566427128,1.08018252354914e-06
"(33,36]",7,15,"lE",34936,10.5292730729129,0.000301387482050404
"(33,36]",7,15,"hE",34936,8.56511092155726,0.000245165758001983
"(33,36]",7,15,"O",34936,12.1157739574397,0.000346799117169673
"(33,36]",7,15,"Rise",34936,3.77475694686695,0.00010804777154989
"(33,36]",7,15,"hP",34936,1811.77477607238,0.0518598229926833
"(33,36]",7,15,"Ep",34936,1035.30484788066,0.0296343269945232
"(33,36]",7,15,"lP",34936,4900.89771837273,0.140282165055322
"(33,36]",7,16,"hM",34936,1.0316064926409e-06,2.95284661278024e-11
"(33,36]",7,16,"lM",34936,0.029064452094098,8.31934168024331e-07
"(33,36]",7,16,"lE",34936,6.07530335443253,0.000173898080903152
"(33,36]",7,16,"hE",34936,5.66297068931345,0.000162095565872265
"(33,36]",7,16,"O",34936,7.36478724243589,0.000210807970072014
"(33,36]",7,16,"Rise",34936,2.48325355588571,7.10800765939348e-05
"(33,36]",7,16,"hP",34936,1139.10344984524,0.0326054342181487
"(33,36]",7,16,"Ep",34936,676.633477213548,0.0193678004698176
"(33,36]",7,16,"lP",34936,3369.64769261541,0.0964520177643522
"(33,36]",7,17,"hM",34936,3.69948225445062e-07,1.05893126129226e-11
"(33,36]",7,17,"lM",34936,0.0196125045270371,5.61383802582925e-07
"(33,36]",7,17,"lE",34936,3.57460415386277,0.000102318644202621
"(33,36]",7,17,"hE",34936,3.20643912509354,9.17803733997465e-05
"(33,36]",7,17,"O",34936,4.96668337401501,0.000142165198477645
"(33,36]",7,17,"Rise",34936,2.10853624086574,6.03542546618314e-05
"(33,36]",7,17,"hP",34936,742.115415841396,0.0212421403664242
"(33,36]",7,17,"Ep",34936,461.557806690617,0.0132115241209817
"(33,36]",7,17,"lP",34936,2333.45090169965,0.0667921599982725
"(33,36]",7,18,"hM",34936,1.72717449355988e-07,4.9438244033658e-12
"(33,36]",7,18,"lM",34936,0.00734335846067555,2.10194597569142e-07
"(33,36]",7,18,"lE",34936,2.16231013804982,6.1893466282626e-05
"(33,36]",7,18,"hE",34936,1.82970058111736,5.23729270986192e-05
"(33,36]",7,18,"O",34936,2.80130190308627,8.01838190716243e-05
"(33,36]",7,18,"Rise",34936,1.59484134676738,4.5650370585281e-05
"(33,36]",7,18,"hP",34936,507.098831295377,0.0145150798973946
"(33,36]",7,18,"Ep",34936,320.015777118478,0.00916005773753371
"(33,36]",7,18,"lP",34936,1724.48989408593,0.0493614006779805
"(33,36]",7,19,"hM",34936,8.56670921452818e-08,2.45211507171061e-12
"(33,36]",7,19,"lM",34936,2.35157548908842e-05,6.73109540041338e-10
"(33,36]",7,19,"lE",34936,1.20177408586316,3.43993040377592e-05
"(33,36]",7,19,"hE",34936,1.26882646682599,3.63185959132696e-05
"(33,36]",7,19,"O",34936,1.52873009623418,4.37580174099548e-05
"(33,36]",7,19,"Rise",34936,1.37814727657997,3.94477695380114e-05
"(33,36]",7,19,"hP",34936,353.502157967696,0.0101185641735658
"(33,36]",7,19,"Ep",34936,232.711052522243,0.00666106745254874
"(33,36]",7,19,"lP",34936,1318.40928798312,0.0377378431412617
"(33,36]",7,20,"hM",34936,4.33730555775705e-08,1.24150033139371e-12
"(33,36]",7,20,"lM",34936,5.32920659988593e-06,1.52541979616611e-10
"(33,36]",7,20,"lE",34936,0.59112263440203,1.69201578429709e-05
"(33,36]",7,20,"hE",34936,0.767719900234512,2.19750372176126e-05
"(33,36]",7,20,"O",34936,1.11177624689493,3.18232266686205e-05
"(33,36]",7,20,"Rise",34936,1.25985742289949,3.60618680701708e-05
"(33,36]",7,20,"hP",34936,243.713639595494,0.00697600296529352
"(33,36]",7,20,"Ep",34936,163.709277118045,0.00468597656051195
"(33,36]",7,20,"lP",34936,1070.84660170944,0.0306516659522967
"(33,36]",7,21,"hM",34936,2.09325926268299e-08,5.99169699645922e-13
"(33,36]",7,21,"lM",34936,1.03006884351838e-06,2.94844528142427e-11
"(33,36]",7,21,"lE",34936,0.190059146927226,5.44020915179832e-06
"(33,36]",7,21,"hE",34936,0.49869384040438,1.42744973781881e-05
"(33,36]",7,21,"O",34936,0.670093868883156,1.91806122304544e-05
"(33,36]",7,21,"Rise",34936,0.903976570360771,2.58752166922593e-05
"(33,36]",7,21,"hP",34936,165.342583230325,0.00473272793766672
"(33,36]",7,21,"Ep",34936,108.222932553447,0.00309774824116806
"(33,36]",7,21,"lP",34936,868.171659738643,0.0248503451951753
"(33,36]",7,22,"hM",34936,9.17846402544076e-09,2.62722235672108e-13
"(33,36]",7,22,"lM",34936,9.21342104205867e-08,2.63722837246928e-12
"(33,36]",7,22,"lE",34936,0.0736360295567415,2.10774071321106e-06
"(33,36]",7,22,"hE",34936,0.136455395989175,3.90586775787656e-06
"(33,36]",7,22,"O",34936,0.478662511474453,1.37011252425708e-05
"(33,36]",7,22,"Rise",34936,0.686181502555513,1.9641100943311e-05
"(33,36]",7,22,"hP",34936,108.396607457425,0.00310271947153152
"(33,36]",7,22,"Ep",34936,75.2231164949775,0.00215316912339642
"(33,36]",7,22,"lP",34936,665.005340506703,0.0190349593687515
"(33,36]",7,23,"hM",34936,2.75640600262962e-09,7.8898729179918e-14
"(33,36]",7,23,"lM",34936,2.97177208774685e-08,8.50633182890672e-13
"(33,36]",7,23,"lE",34936,0.0282824676716327,8.0955082641495e-07
"(33,36]",7,23,"hE",34936,0.052158834064736,1.49298242685871e-06
"(33,36]",7,23,"O",34936,0.129650192648097,3.71107718823268e-06
"(33,36]",7,23,"Rise",34936,0.44089214247105,1.26199949184523e-05
"(33,36]",7,23,"hP",34936,70.4344407140404,0.00201609917317496
"(33,36]",7,23,"Ep",34936,45.0459404869327,0.00128938460290052
"(33,36]",7,23,"lP",34936,509.868635129694,0.0145943621230162
"(33,36]",7,24,"hM",34936,2.09460996597511e-13,5.99556321838538e-18
"(33,36]",7,24,"lM",34936,1.22568465604194e-08,3.50837146794693e-13
"(33,36]",7,24,"lE",34936,0.0141134986471767,4.03981527569747e-07
"(33,36]",7,24,"hE",34936,0.0162785152200504,4.65952462218067e-07
"(33,36]",7,24,"O",34936,0.0500493080862123,1.43259984217461e-06
"(33,36]",7,24,"Rise",34936,0.169430106009484,4.8497282462069e-06
"(33,36]",7,24,"hP",34936,40.7911865085368,0.00116759750711406
"(33,36]",7,24,"Ep",34936,26.6197027261659,0.000761956226418762
"(33,36]",7,24,"lP",34936,370.339239325075,0.0106005049039694
"(33,36]",7,25,"hM",34936,2.46461365849007e-21,7.0546532473382e-26
"(33,36]",7,25,"lM",34936,1.11831895839588e-12,3.20105037324215e-17
"(33,36]",7,25,"lE",34936,0.00440359277262113,1.26047423077088e-07
"(33,36]",7,25,"hE",34936,0.0109593801050318,3.13698766459577e-07
"(33,36]",7,25,"O",34936,0.015029053245512,4.30188151062286e-07
"(33,36]",7,25,"Rise",34936,0.00306723354861615,8.77957851103775e-08
"(33,36]",7,25,"hP",34936,23.2718362747676,0.000666127669875419
"(33,36]",7,25,"Ep",34936,14.2324951373537,0.000407387655637556
"(33,36]",7,25,"lP",34936,250.462209328205,0.00716917246760376
"(33,36]",7,26,"hM",34936,0,0
"(33,36]",7,26,"lM",34936,2.72447137758127e-20,7.79846398437505e-25
"(33,36]",7,26,"lE",34936,0.000332791525016182,9.52574779643295e-09
"(33,36]",7,26,"hE",34936,0.00440719700813207,1.26150589882415e-07
"(33,36]",7,26,"O",34936,0.0106229843456229,3.04069851889824e-07
"(33,36]",7,26,"Rise",34936,0.000791730278180167,2.26623047338037e-08
"(33,36]",7,26,"hP",34936,11.0106549861568,0.000315166446821524
"(33,36]",7,26,"Ep",34936,6.57203803302763,0.00018811649968593
"(33,36]",7,26,"lP",34936,151.401152277658,0.00433367163606762
"(33,36]",7,27,"hM",29548,0,0
"(33,36]",7,27,"lM",29548,0,0
"(33,36]",7,27,"lE",29548,2.28963832069129e-06,7.74887748981754e-11
"(33,36]",7,27,"hE",29548,0.000360444754578163,1.21986176586626e-08
"(33,36]",7,27,"O",29548,0.00437725414024941,1.48140454184696e-07
"(33,36]",7,27,"Rise",29548,0.00041258984869267,1.3963376495623e-08
"(33,36]",7,27,"hP",29548,4.20066771979673,0.000142164197908377
"(33,36]",7,27,"Ep",29548,2.55864021454754,8.65926700469587e-05
"(33,36]",7,27,"lP",29548,75.2355394872738,0.00254621427803147
"(33,36]",7,28,"hM",15735,0,0
"(33,36]",7,28,"lM",15735,0,0
"(33,36]",7,28,"lE",15735,0,0
"(33,36]",7,28,"hE",15735,2.52272872409749e-06,1.60325943698601e-10
"(33,36]",7,28,"O",15735,0.000360211664174763,2.28923841229592e-08
"(33,36]",7,28,"Rise",15735,0.000102985500527604,6.54499526708636e-09
"(33,36]",7,28,"hP",15735,1.22218888970658,7.76732691265699e-05
"(33,36]",7,28,"Ep",15735,0.399180581572381,2.53689597440344e-05
"(33,36]",7,28,"lP",15735,27.3781648088276,0.00173995327669702
"(33,36]",7,29,"hM",5274,0,0
"(33,36]",7,29,"lM",5274,0,0
"(33,36]",7,29,"lE",5274,0,0
"(33,36]",7,29,"hE",5274,0,0
"(33,36]",7,29,"O",5274,2.52272872409741e-06,4.78333091410204e-10
"(33,36]",7,29,"Rise",5274,2.34988500787328e-06,4.45560297283519e-10
"(33,36]",7,29,"hP",5274,0.145581981504356,2.76037128373827e-05
"(33,36]",7,29,"Ep",5274,0.0243814813891631,4.62295817011057e-06
"(33,36]",7,29,"lP",5274,7.83003166449276,0.00148464764211088
"(33,36]",7,30,"hM",2026,0,0
"(33,36]",7,30,"lM",2026,0,0
"(33,36]",7,30,"lE",2026,0,0
"(33,36]",7,30,"hE",2026,0,0
"(33,36]",7,30,"O",2026,0,0
"(33,36]",7,30,"Rise",2026,0,0
"(33,36]",7,30,"hP",2026,0.00242842801359443,1.19863179348195e-06
"(33,36]",7,30,"Ep",2026,0,0
"(33,36]",7,30,"lP",2026,1.9975715719864,0.000985968199400989
"(36,39]",8,-36,"hM",1765,5.00000000000011,0.00283286118980176
"(36,39]",8,-36,"lM",1765,0,0
"(36,39]",8,-36,"lE",1765,0,0
"(36,39]",8,-36,"hE",1765,0,0
"(36,39]",8,-36,"O",1765,0,0
"(36,39]",8,-36,"Rise",1765,0,0
"(36,39]",8,-36,"hP",1765,0,0
"(36,39]",8,-36,"Ep",1765,0,0
"(36,39]",8,-36,"lP",1765,0,0
"(36,39]",8,-35,"hM",9818,35.2681886621602,0.00359219684886537
"(36,39]",8,-35,"lM",9818,1.73181133783974,0.000176391458325498
"(36,39]",8,-35,"lE",9818,0,0
"(36,39]",8,-35,"hE",9818,0,0
"(36,39]",8,-35,"O",9818,0,0
"(36,39]",8,-35,"Rise",9818,0,0
"(36,39]",8,-35,"hP",9818,0,0
"(36,39]",8,-35,"Ep",9818,0,0
"(36,39]",8,-35,"lP",9818,0,0
"(36,39]",8,-34,"hM",14405,84.4047815281576,0.00585940864478706
"(36,39]",8,-34,"lM",14405,12.5930108430389,0.000874211096358131
"(36,39]",8,-34,"lE",14405,0.00220762880318277,1.53254342463226e-07
"(36,39]",8,-34,"hE",14405,0,0
"(36,39]",8,-34,"O",14405,0,0
"(36,39]",8,-34,"Rise",14405,0,0
"(36,39]",8,-34,"hP",14405,0,0
"(36,39]",8,-34,"Ep",14405,0,0
"(36,39]",8,-34,"lP",14405,0,0
"(36,39]",8,-33,"hM",16050,201.215327284706,0.0125367805161811
"(36,39]",8,-33,"lM",16050,31.4533346246476,0.00195970932240795
"(36,39]",8,-33,"lE",16050,3.33115511058965,0.000207548605021162
"(36,39]",8,-33,"hE",16050,0.000182980057207285,1.14006266172763e-08
"(36,39]",8,-33,"O",16050,0,0
"(36,39]",8,-33,"Rise",16050,0,0
"(36,39]",8,-33,"hP",16050,0,0
