"cycle_length_bin","cycleday_from_ovu","cycle_length_bin_num","state","prob","prob_sum","n_cycles"
"(42,45]",-20,10,"O",0.000141413139605365,0.0415754630439773,294
"(21,24]",-19,3,"O",0,0,3605
"(24,27]",-19,4,"O",2.07732734382049e-18,2.79691353571991e-14,13464
"(27,30]",-19,5,"O",3.27632017266806e-07,0.00408229493514441,12460
"(30,33]",-19,6,"O",9.17580131047351e-08,0.000488060871704086,5319
"(33,36]",-19,7,"O",4.58749517699098e-05,0.0939519012247753,2048
"(36,39]",-19,8,"O",0.000206653002675122,0.195493740530665,946
"(39,42]",-19,9,"O",0.000321957412886179,0.160334791617317,498
"(42,45]",-19,10,"O",5.86670435762508e-05,0.0172481108114177,294
"(21,24]",-18,3,"O",0,0,3605
"(24,27]",-18,4,"O",1.3091386968425e-07,0.00176262434142874,13464
"(27,30]",-18,5,"O",3.49929692891655e-08,0.000436012397343002,12460
"(30,33]",-18,6,"O",7.62855150416305e-07,0.00405762654506433,5319
"(33,36]",-18,7,"O",4.28271880888614e-05,0.0877100812059882,2048
"(36,39]",-18,8,"O",0.000115018876778535,0.108807857432494,946
"(39,42]",-18,9,"O",0.000373700773315592,0.186102985111165,498
"(42,45]",-18,10,"O",0.000328452772408347,0.096565115088054,294
"(18,21]",-17,2,"O",0,0,412
"(21,24]",-17,3,"O",0,0,3605
"(24,27]",-17,4,"O",8.56663184610044e-07,0.0115341131175896,13464
"(27,30]",-17,5,"O",2.29707975509966e-07,0.00286216137485418,12460
"(30,33]",-17,6,"O",2.49420127774111e-06,0.013266656596305,5319
"(33,36]",-17,7,"O",3.17854243874071e-05,0.0650965491454097,2048
"(36,39]",-17,8,"O",0.000218326972891431,0.206537316355294,946
"(39,42]",-17,9,"O",0.000450818102884799,0.22450741523663,498
"(42,45]",-17,10,"O",0.000511119508096402,0.150269135380342,294
"(18,21]",-16,2,"O",0,0,412
"(21,24]",-16,3,"O",0,0,3605
"(24,27]",-16,4,"O",2.31552928000335e-07,0.0031176286225965,13464
"(27,30]",-16,5,"O",7.89172040370204e-07,0.00983308362301275,12460
"(30,33]",-16,6,"O",1.03721365439149e-05,0.0551693942770831,5319
"(33,36]",-16,7,"O",3.1304210523411e-05,0.0641110231519457,2048
"(36,39]",-16,8,"O",0.000198749323174657,0.188016859723225,946
"(39,42]",-16,9,"O",0.000669759257511779,0.333540110240866,498
"(42,45]",-16,10,"O",0.000500731324177819,0.147215009308279,294
"(18,21]",-15,2,"O",0,0,412
"(21,24]",-15,3,"O",2.13825037075447e-15,7.70839258656985e-12,3605
"(24,27]",-15,4,"O",1.10057902223809e-06,0.0148181959554136,13464
"(27,30]",-15,5,"O",6.78037641860365e-06,0.0844834901758015,12460
"(30,33]",-15,6,"O",6.71998942641206e-06,0.0357436237590857,5319
"(33,36]",-15,7,"O",4.44862936218896e-05,0.0911079293376298,2048
"(36,39]",-15,8,"O",0.000187795042291691,0.17765411000794,946
"(39,42]",-15,9,"O",0.000459160506341638,0.228661932158136,498
"(42,45]",-15,10,"O",0.000249095718191628,0.0732341411483386,294
"(18,21]",-14,2,"O",0,0,412
"(21,24]",-14,3,"O",2.16427798900803e-09,7.80222215037396e-06,3605
"(24,27]",-14,4,"O",2.2741577945849e-06,0.0306192605462912,13464
"(27,30]",-14,5,"O",1.0950398634659e-05,0.136441966987851,12460
"(30,33]",-14,6,"O",2.47737097567968e-05,0.131771362196402,5319
"(33,36]",-14,7,"O",7.90039230195716e-05,0.161800034344083,2048
"(36,39]",-14,8,"O",0.000270047545114497,0.255464977678314,946
"(39,42]",-14,9,"O",0.000372948425549248,0.185728315923525,498
"(42,45]",-14,10,"O",0.000412773203749728,0.12135532190242,294
"(18,21]",-13,2,"O",2.29392799249749e-17,9.45098332908964e-15,412
"(21,24]",-13,3,"O",6.14874303870367e-08,0.000221662186545267,3605
"(24,27]",-13,4,"O",8.64327643260504e-06,0.116373073888594,13464
"(27,30]",-13,5,"O",1.42740303911734e-05,0.17785441867402,12460
"(30,33]",-13,6,"O",4.38934892536455e-05,0.23346946934014,5319
"(33,36]",-13,7,"O",0.000194484081081141,0.398303398054176,2048
"(36,39]",-13,8,"O",0.000329267230379585,0.311486799939088,946
"(39,42]",-13,9,"O",0.000375370921491449,0.186934718902742,498
"(42,45]",-13,10,"O",0.00166687325878143,0.490060738081741,294
"(18,21]",-12,2,"O",1.11723143225872e-07,4.60299350090592e-05,412
"(21,24]",-12,3,"O",4.34311401070467e-07,0.00156569260085903,3605
"(24,27]",-12,4,"O",1.43924501798022e-05,0.193779949220857,13464
"(27,30]",-12,5,"O",3.36647875826864e-05,0.419463253280273,12460
"(30,33]",-12,6,"O",7.10018851548276e-05,0.377659027138528,5319
"(33,36]",-12,7,"O",0.000221891861638358,0.454434532635358,2048
"(36,39]",-12,8,"O",0.000520262061899105,0.492167910556554,946
"(39,42]",-12,9,"O",0.000871807197222591,0.43415998421685,498
"(42,45]",-12,10,"O",0.00329874154785279,0.96983001506872,294
"(18,21]",-11,2,"O",8.68720157516115e-07,0.000357912704896639,412
"(21,24]",-11,3,"O",1.06005544497606e-05,0.0382149987913871,3605
"(24,27]",-11,4,"O",1.68015967923032e-05,0.226216699211571,13464
"(27,30]",-11,5,"O",5.85044144718967e-05,0.728965004319832,12460
"(30,33]",-11,6,"O",0.000131931234862515,0.701742238233717,5319
"(33,36]",-11,7,"O",0.00027826802364341,0.569892912421703,2048
"(36,39]",-11,8,"O",0.000578892968119552,0.547632747841096,946
"(39,42]",-11,9,"O",0.000856528717518607,0.426551301324266,498
"(42,45]",-11,10,"O",0.000801980430228789,0.235782246487264,294
"(18,21]",-10,2,"O",2.30746106502633e-05,0.00950673958790849,412
"(21,24]",-10,3,"O",1.30962688677642e-05,0.04721204926829,3605
"(24,27]",-10,4,"O",2.58752773516995e-05,0.348384734263282,13464
"(27,30]",-10,5,"O",0.000109213132573476,1.36079563186551,12460
"(30,33]",-10,6,"O",0.000215139916945555,1.14432921823341,5319
"(33,36]",-10,7,"O",0.000463447261349829,0.94913999124445,2048
"(36,39]",-10,8,"O",0.00100267638094875,0.948531856377521,946
"(39,42]",-10,9,"O",0.00115435603657538,0.574869306214537,498
"(42,45]",-10,10,"O",0.000935784840550784,0.27512074312193,294
"(18,21]",-9,2,"O",3.24071323018949e-05,0.0133517385083807,412
"(21,24]",-9,3,"O",3.91105344435237e-05,0.140993476668903,3605
"(24,27]",-9,4,"O",5.8523502590535e-05,0.787960438878964,13464
"(27,30]",-9,5,"O",0.000253213658193961,3.15504218109675,12460
"(30,33]",-9,6,"O",0.000457867348278154,2.4353964254915,5319
"(33,36]",-9,7,"O",0.000613940161335579,1.25734945041526,2048
"(36,39]",-9,8,"O",0.00146457399315794,1.38548699752741,946
"(39,42]",-9,9,"O",0.00166453281184105,0.828937340296845,498
"(42,45]",-9,10,"O",0.00144188888432822,0.423915331992497,294
"(18,21]",-8,2,"O",2.81187533968494e-05,0.0115849263995019,412
"(21,24]",-8,3,"O",6.64379947014649e-05,0.239508970898781,3605
"(24,27]",-8,4,"O",0.000120969316772907,1.62873088103042,13464
"(27,30]",-8,5,"O",0.000316877532683335,3.94829405723435,12460
"(30,33]",-8,6,"O",0.000793074136187905,4.21836133038347,5319
"(33,36]",-8,7,"O",0.00114736943375538,2.34981260033102,2048
"(36,39]",-8,8,"O",0.00151887007216609,1.43685108826912,946
"(39,42]",-8,9,"O",0.00266819234855214,1.32875978957897,498
"(42,45]",-8,10,"O",0.00122089045376704,0.358941793407511,294
"(18,21]",-7,2,"O",7.66847252058631e-05,0.0315941067848156,412
"(21,24]",-7,3,"O",0.000166302007367943,0.599518736561434,3605
"(24,27]",-7,4,"O",0.000285508476314917,3.84408612510404,13464
"(27,30]",-7,5,"O",0.000636786538382565,7.93436026824676,12460
"(30,33]",-7,6,"O",0.00129457861030137,6.885863628193,5319
"(33,36]",-7,7,"O",0.00188735844293819,3.86531009113741,2048
"(36,39]",-7,8,"O",0.00216403971013791,2.04718156579046,946
"(39,42]",-7,9,"O",0.00302435125250964,1.5061269237498,498
"(42,45]",-7,10,"O",0.00189016495799863,0.555708497651598,294
"(18,21]",-6,2,"O",0.000460184073986903,0.189595838482604,412
"(21,24]",-6,3,"O",0.000384268726785568,1.38528876006197,3605
"(24,27]",-6,4,"O",0.000651195161611088,8.76769165593169,13464
"(27,30]",-6,5,"O",0.0011717261038754,14.5997072542874,12460
"(30,33]",-6,6,"O",0.00210452742373579,11.1939813668507,5319
"(33,36]",-6,7,"O",0.00328106662594713,6.71962444993973,2048
"(36,39]",-6,8,"O",0.00359837835303411,3.40406592197027,946
"(39,42]",-6,9,"O",0.00344685672224366,1.71653464767734,498
"(42,45]",-6,10,"O",0.00271470542944943,0.798123396258133,294
"(18,21]",-5,2,"O",0.00194992627876455,0.803369626850995,412
"(21,24]",-5,3,"O",0.00110010636040907,3.96588342927468,3605
"(24,27]",-5,4,"O",0.00159805671951184,21.5162356715075,13464
"(27,30]",-5,5,"O",0.00233433555193066,29.085820977056,12460
"(30,33]",-5,6,"O",0.00374094241000444,19.8980726788136,5319
"(33,36]",-5,7,"O",0.00494802461171823,10.1335544047989,2048
"(36,39]",-5,8,"O",0.00507420961063931,4.80020229166479,946
"(39,42]",-5,9,"O",0.00486036812522114,2.42046332636013,498
"(42,45]",-5,10,"O",0.00602273575000579,1.7706843105017,294
"(18,21]",-4,2,"O",0.00387607240248787,1.596941829825,412
"(21,24]",-4,3,"O",0.00387311966189752,13.9625963811406,3605
"(24,27]",-4,4,"O",0.00412663164539358,55.5609684735792,13464
"(27,30]",-4,5,"O",0.00532038126723435,66.2919505897401,12460
"(30,33]",-4,6,"O",0.00695182410361658,36.9767524071366,5319
"(33,36]",-4,7,"O",0.00913103025669153,18.7003499657043,2048
"(36,39]",-4,8,"O",0.00805577899451111,7.62076692880751,946
"(39,42]",-4,9,"O",0.0101484341959494,5.05392022958278,498
"(42,45]",-4,10,"O",0.0126929607738447,3.73173046751034,294
"(18,21]",-3,2,"O",0.0116222672892885,4.78837412318687,412
"(21,24]",-3,3,"O",0.0122842353995104,44.2846686152349,3605
"(24,27]",-3,4,"O",0.0125583160464845,169.085167249867,13464
"(27,30]",-3,5,"O",0.0138243331501665,172.251191051074,12460
"(30,33]",-3,6,"O",0.0162278932665814,86.3161642849466,5319
"(33,36]",-3,7,"O",0.0200644171290326,41.0919262802588,2048
"(36,39]",-3,8,"O",0.0188196561573426,17.8033947248461,946
"(39,42]",-3,9,"O",0.0214144727215517,10.6644074153327,498
"(42,45]",-3,10,"O",0.021469413037485,6.31200743302058,294
"(18,21]",-2,2,"O",0.0425477548039141,17.5296749792126,412
"(21,24]",-2,3,"O",0.0446817469046329,161.077697591202,3605
"(24,27]",-2,4,"O",0.0455066376435839,612.701369233214,13464
"(27,30]",-2,5,"O",0.0460667005742235,573.991089154824,12460
"(30,33]",-2,6,"O",0.0492512756579782,261.967535224786,5319
"(33,36]",-2,7,"O",0.0513613068756166,105.187956481263,2048
"(36,39]",-2,8,"O",0.0523504589882819,49.5235342029147,946
"(39,42]",-2,9,"O",0.0490203861247576,24.4121522901293,498
"(42,45]",-2,10,"O",0.0583703782648503,17.160891209866,294
"(18,21]",-1,2,"O",0.197593919595648,81.4086948734071,412
"(21,24]",-1,3,"O",0.186892949872501,673.749084290366,3605
"(24,27]",-1,4,"O",0.187483375419717,2524.27616665106,13464
"(27,30]",-1,5,"O",0.182796798131067,2277.64810471309,12460
"(30,33]",-1,6,"O",0.182538073151434,970.920011092477,5319
"(33,36]",-1,7,"O",0.176780938786461,362.047362634673,2048
"(36,39]",-1,8,"O",0.178068679297621,168.452970615549,946
"(39,42]",-1,9,"O",0.175423473551589,87.3608898286912,498
"(42,45]",-1,10,"O",0.173990988153185,51.1533505170365,294
"(18,21]",0,2,"O",0.478332329006001,197.072919550473,412
"(21,24]",0,3,"O",0.494041877956503,1781.02097003319,3605
"(24,27]",0,4,"O",0.487811019611949,6567.88756805528,13464
"(27,30]",0,5,"O",0.477414410916287,5948.58356001693,12460
"(30,33]",0,6,"O",0.457583473598502,2433.88649607043,5319
"(33,36]",0,7,"O",0.4351171618855,891.119947541505,2048
"(36,39]",0,8,"O",0.416476675287202,393.986934821694,946
"(39,42]",0,9,"O",0.420645635980692,209.481526718385,498
"(42,45]",0,10,"O",0.405132666867347,119.109004059,294
"(18,21]",1,2,"O",0.206258097820706,84.9783363021309,412
"(21,24]",1,3,"O",0.200154577990974,721.557253657463,3605
"(24,27]",1,4,"O",0.203259650796954,2736.68793833019,13464
"(27,30]",1,5,"O",0.206047295587952,2567.34930302589,12460
"(30,33]",1,6,"O",0.203614658575671,1083.02636896399,5319
"(33,36]",1,7,"O",0.204260731310934,418.325977724792,2048
"(36,39]",1,8,"O",0.211239519967266,199.832585889033,946
"(39,42]",1,9,"O",0.196922630289249,98.0674698840458,498
"(42,45]",1,10,"O",0.195265361280316,57.4080162164128,294
"(18,21]",2,2,"O",0.0412209930162045,16.9830491226762,412
"(21,24]",2,3,"O",0.0409915906590052,147.774684325714,3605
"(24,27]",2,4,"O",0.041309187225038,556.186896797911,13464
"(27,30]",2,5,"O",0.0445059234612354,554.543806326992,12460
"(30,33]",2,6,"O",0.0485586057756857,258.283224120872,5319
"(33,36]",2,7,"O",0.0543340902996378,111.276216933658,2048
"(36,39]",2,8,"O",0.0574660608543912,54.3628935682541,946
"(39,42]",2,9,"O",0.0510547692714322,25.4252750971732,498
"(42,45]",2,10,"O",0.0617675567393522,18.1596616813695,294
"(18,21]",3,2,"O",0.011219515972127,4.62244058051632,412
"(21,24]",3,3,"O",0.0105830511804626,38.1518995055675,3605
"(24,27]",3,4,"O",0.0101712119339377,136.945197478537,13464
"(27,30]",3,5,"O",0.0119103273641517,148.40267895733,12460
"(30,33]",3,6,"O",0.0155621292007945,82.7749652190262,5319
"(33,36]",3,7,"O",0.0184514658198284,37.7886019990085,2048
"(36,39]",3,8,"O",0.0194731611131017,18.4216104129942,946
"(39,42]",3,9,"O",0.0192363708845712,9.57971270051647,498
"(42,45]",3,10,"O",0.0212143373354703,6.23701517662826,294
"(18,21]",4,2,"O",0.00253810512905111,1.04569931316906,412
"(21,24]",4,3,"O",0.00305638447889049,11.0182660464002,3605
"(24,27]",4,4,"O",0.00295740872450947,39.8185510667956,13464
"(27,30]",4,5,"O",0.00412519143672744,51.3998853016239,12460
"(30,33]",4,6,"O",0.00522603214212439,27.7972649639596,5319
"(33,36]",4,7,"O",0.00807210891871278,16.5316790655238,2048
"(36,39]",4,8,"O",0.00833850027353622,7.88822125876527,946
"(39,42]",4,9,"O",0.0098005604208567,4.88067908958664,498
"(42,45]",4,10,"O",0.0116843872809556,3.43520986060095,294
"(18,21]",5,2,"O",0.00142331847114063,0.586407210109941,412
"(21,24]",5,3,"O",0.000993313954556855,3.58089680617746,3605
"(24,27]",5,4,"O",0.00109649995974525,14.76327545801,13464
"(27,30]",5,5,"O",0.0016170251421457,20.1481332711354,12460
"(30,33]",5,6,"O",0.002398219477484,12.7561294007374,5319
"(33,36]",5,7,"O",0.0037421470689433,7.66391719719587,2048
"(36,39]",5,8,"O",0.00396099466985476,3.7471009576826,946
"(39,42]",5,9,"O",0.0079039559544157,3.93617006529902,498
"(42,45]",5,10,"O",0.00421515868148939,1.23925665235788,294
"(18,21]",6,2,"O",0.000527532573781256,0.217343420397878,412
"(21,24]",6,3,"O",0.00029377455628765,1.05905727541698,3605
"(24,27]",6,4,"O",0.000495258935542471,6.66816630814383,13464
"(27,30]",6,5,"O",0.000652538430117337,8.13062883926202,12460
"(30,33]",6,6,"O",0.00112428838965677,5.98008994458435,5319
"(33,36]",6,7,"O",0.00205645457363374,4.2116189668019,2048
"(36,39]",6,8,"O",0.00298115860935865,2.82017604445328,946
"(39,42]",6,9,"O",0.00597528336362649,2.97569111508599,498
"(42,45]",6,10,"O",0.0031244752917282,0.918595735768091,294
"(18,21]",7,2,"O",0.000167941955985045,0.0691920858658384,412
"(21,24]",7,3,"O",0.000230813367926196,0.832082191373937,3605
"(24,27]",7,4,"O",0.000235483268347788,3.17054672503462,13464
"(27,30]",7,5,"O",0.000315293962002638,3.92856276655287,12460
"(30,33]",7,6,"O",0.000720743008930684,3.83363206450231,5319
"(33,36]",7,7,"O",0.000885311816327298,1.81311859983831,2048
"(36,39]",7,8,"O",0.00209077681627376,1.97787486819498,946
"(39,42]",7,9,"O",0.00387745857653431,1.93097437111408,498
"(42,45]",7,10,"O",0.00213399344468481,0.627394072737335,294
"(18,21]",8,2,"O",4.64329419567885e-05,0.0191303720861969,412
"(21,24]",8,3,"O",7.95241386949515e-05,0.2866845199953,3605
"(24,27]",8,4,"O",0.000117981209309238,1.58849900213958,13464
"(27,30]",8,5,"O",0.000199755718057265,2.48895624699352,12460
"(30,33]",8,6,"O",0.000548422760404714,2.91706066259267,5319
"(33,36]",8,7,"O",0.000819755929622366,1.6788601438666,2048
"(36,39]",8,8,"O",0.000887577427168058,0.839648246100983,946
"(39,42]",8,9,"O",0.00245825252703568,1.22420975846377,498
"(42,45]",8,10,"O",0.000967699830943106,0.284503750297273,294
"(18,21]",9,2,"O",2.59952883181182e-05,0.0107100587870647,412
"(21,24]",9,3,"O",2.75264584081691e-05,0.0992328825614495,3605
"(24,27]",9,4,"O",4.25003314577151e-05,0.572224462746676,13464
"(27,30]",9,5,"O",0.000103427476804803,1.28870636098785,12460
"(30,33]",9,6,"O",0.000396869211650956,2.11094733677143,5319
"(33,36]",9,7,"O",0.000673390399853019,1.37910353889898,2048
"(36,39]",9,8,"O",0.000564540424033722,0.534055241135901,946
"(39,42]",9,9,"O",0.00194776372225588,0.969986333683427,498
"(42,45]",9,10,"O",0.000566097067179891,0.166432537750888,294
"(18,21]",10,2,"O",2.28444194400534e-05,0.009411900809302,412
"(21,24]",10,3,"O",1.53070999978556e-05,0.0551820954922694,3605
"(24,27]",10,4,"O",2.4209300494068e-05,0.325954021852131,13464
"(27,30]",10,5,"O",7.61230933432492e-05,0.948493743056885,12460
"(30,33]",10,6,"O",0.00015154079014182,0.806045462764342,5319
"(33,36]",10,7,"O",0.00033236543502747,0.680684410936259,2048
"(36,39]",10,8,"O",0.000602006946100795,0.569498571011352,946
"(39,42]",10,9,"O",0.000251889700597183,0.125441070897397,498
"(42,45]",10,10,"O",0.000224273787883703,0.0659364936378088,294
"(18,21]",11,2,"O",5.26527313705932e-06,0.00216929253246844,412
"(21,24]",11,3,"O",1.20143843867158e-05,0.0433118557141103,3605
"(24,27]",11,4,"O",1.11406082907254e-05,0.149997150026326,13464
"(27,30]",11,5,"O",4.27605167655805e-05,0.532796038899133,12460
"(30,33]",11,6,"O",9.13204716906387e-05,0.485733588922507,5319
"(33,36]",11,7,"O",0.000192201873508439,0.393629436945283,2048
"(36,39]",11,8,"O",0.000497439677189501,0.470577934621268,946
"(39,42]",11,9,"O",0.000163014094922019,0.0811810192711654,498
"(42,45]",11,10,"O",0.00012853792163815,0.0377901489616161,294
"(18,21]",12,2,"O",2.38023215703793e-07,9.80655648699628e-05,412
"(21,24]",12,3,"O",6.69144779407308e-06,0.0241226692976335,3605
"(24,27]",12,4,"O",4.46660892389792e-06,0.0601384225513616,13464
"(27,30]",12,5,"O",1.2804484721516e-05,0.159543879630089,12460
"(30,33]",12,6,"O",5.35145885378948e-05,0.284644096433062,5319
"(33,36]",12,7,"O",0.000135354020289682,0.277205033553269,2048
"(36,39]",12,8,"O",0.000219848612038396,0.207976786988322,946
"(39,42]",12,9,"O",0.000132716525919314,0.0660928299078186,498
"(42,45]",12,10,"O",0.000181908481066002,0.0534810934334047,294
"(18,21]",13,2,"O",1.49026085543817e-16,6.13987472440526e-14,412
"(21,24]",13,3,"O",9.29964240440784e-07,0.00335252108678902,3605
"(24,27]",13,4,"O",2.34037327393216e-06,0.0315107857602226,13464
"(27,30]",13,5,"O",9.25838383031884e-06,0.115359462525773,12460
"(30,33]",13,6,"O",2.54487531659865e-05,0.135361918089882,5319
"(33,36]",13,7,"O",8.59143255956039e-05,0.175952538819797,2048
"(36,39]",13,8,"O",7.32998423918795e-05,0.069341650902718,946
"(39,42]",13,9,"O",0.000298648587600331,0.148726996624965,498
"(42,45]",13,10,"O",0.000211608154225197,0.0622127973422079,294
"(18,21]",14,2,"O",0,0,412
"(21,24]",14,3,"O",1.47455103434032e-07,0.000531575647879684,3605
"(24,27]",14,4,"O",1.78905682638275e-06,0.0240878611104173,13464
"(27,30]",14,5,"O",3.78757123102409e-06,0.0471931375385602,12460
"(30,33]",14,6,"O",2.66799155364412e-05,0.141910470738331,5319
"(33,36]",14,7,"O",7.72056779034683e-05,0.158117228346303,2048
"(36,39]",14,8,"O",4.27558128100434e-05,0.0404469989183011,946
"(39,42]",14,9,"O",0.000331007616228781,0.164841792881933,498
"(42,45]",14,10,"O",0.000284059529428603,0.0835135016520092,294
"(21,24]",15,3,"O",2.6568707361792e-09,9.57801900392602e-06,3605
"(24,27]",15,4,"O",2.99456928985867e-07,0.00403188809186571,13464
"(27,30]",15,5,"O",5.86935590500275e-06,0.0731321745763343,12460
"(30,33]",15,6,"O",2.3869445089295e-05,0.12696157842996,5319
"(33,36]",15,7,"O",6.39194350880082e-05,0.130907003060241,2048
"(36,39]",15,8,"O",9.20880228994392e-05,0.0871152696628695,946
"(39,42]",15,9,"O",0.000232948175743978,0.116008191520501,498
"(42,45]",15,10,"O",0.00147509648853259,0.433678367628582,294
"(21,24]",16,3,"O",1.22975207784225e-12,4.43325624062132e-09,3605
"(24,27]",16,4,"O",2.99667433639465e-08,0.000403472232652176,13464
"(27,30]",16,5,"O",1.16533509330339e-06,0.0145200752625602,12460
"(30,33]",16,6,"O",1.02877508913162e-05,0.0547205469909109,5319
"(33,36]",16,7,"O",1.97206383034764e-05,0.0403878672455196,2048
"(36,39]",16,8,"O",7.76673184486124e-05,0.0734732832523874,946
"(39,42]",16,9,"O",0.000119146335985337,0.0593348753206978,498
"(42,45]",16,10,"O",0.00141075161416449,0.414760974564361,294
"(21,24]",17,3,"O",0,0,3605
"(24,27]",17,4,"O",2.23197974200656e-09,3.00513752463763e-05,13464
"(27,30]",17,5,"O",2.56684577594937e-07,0.00319828983683292,12460
"(30,33]",17,6,"O",4.72411707755915e-06,0.0251275787355371,5319
"(33,36]",17,7,"O",3.21742366376603e-06,0.00658928366339282,2048
"(36,39]",17,8,"O",2.27215293266542e-05,0.0214945667430149,946
"(39,42]",17,9,"O",0.000154085234439975,0.0767344467511074,498
"(42,45]",17,10,"O",0.000371158495664163,0.109120597725264,294
"(24,27]",18,4,"O",2.26182449075204e-13,3.04532049434855e-09,13464
"(27,30]",18,5,"O",1.48527337248688e-07,0.00185065062211865,12460
"(30,33]",18,6,"O",7.97040731968393e-06,0.0423945965333988,5319
"(33,36]",18,7,"O",2.05891241381304e-06,0.00421665262348912,2048
"(36,39]",18,8,"O",1.48000536374264e-05,0.0140008507410054,946
"(39,42]",18,9,"O",0.000159050693788232,0.0792072455065395,498
"(42,45]",18,10,"O",0.000119064685940918,0.0350050176666298,294
"(24,27]",19,4,"O",0,0,13464
"(27,30]",19,5,"O",4.65183998396231e-09,5.79619262001704e-05,12460
"(30,33]",19,6,"O",2.07397785458894e-06,0.0110314882085586,5319
"(33,36]",19,7,"O",6.09191676638369e-06,0.0124762455375538,2048
"(36,39]",19,8,"O",3.17763696907588e-06,0.00300604457274578,946
"(39,42]",19,9,"O",0.00010981634733069,0.0546885409706838,498
"(42,45]",19,10,"O",5.46928668455305e-05,0.016079702852586,294
"(27,30]",20,5,"O",1.77949519105543e-09,2.21725100805506e-05,12460
"(30,33]",20,6,"O",1.0280834968489e-06,0.00546837611973927,5319
"(33,36]",20,7,"O",3.57779233610689e-06,0.00732731870434691,2048
"(36,39]",20,8,"O",7.81706309047022e-06,0.00739494168358483,946
"(39,42]",20,9,"O",0.000146623285417807,0.0730183961380678,498
"(42,45]",20,10,"O",1.35555194365521e-05,0.00398532271434632,294
"(27,30]",21,5,"O",1.99610667494559e-10,2.4871489169822e-06,12460
"(30,33]",21,6,"O",5.6134090317578e-07,0.00298577226399197,5319
"(33,36]",21,7,"O",4.10047658873835e-06,0.00839777605373614,2048
"(36,39]",21,8,"O",9.16354215606066e-06,0.00866871087963338,946
"(39,42]",21,9,"O",6.01380241149397e-05,0.0299487360092399,498
"(42,45]",21,10,"O",1.50472243107223e-05,0.00442388394735234,294
"(27,30]",22,5,"O",7.81798465491182e-12,9.74120888002013e-08,12460
"(30,33]",22,6,"O",2.54923045684961e-07,0.00135593567999831,5319
"(33,36]",22,7,"O",4.05963188939112e-06,0.00831412610947301,2048
"(36,39]",22,8,"O",2.56204853863309e-06,0.0024236979175469,946
"(39,42]",22,9,"O",2.27484999110684e-05,0.0113287529557121,498
"(42,45]",22,10,"O",3.95234241501426e-05,0.0116198867001419,294
"(27,30]",23,5,"O",0,0,12460
"(30,33]",23,6,"O",2.04556053860485e-08,0.000108803365048392,5319
"(33,36]",23,7,"O",4.74174321635368e-07,0.000971109010709234,2048
"(36,39]",23,8,"O",1.59275343182884e-06,0.00150674474651008,946
"(39,42]",23,9,"O",4.95414547824522e-06,0.00246716444816612,498
"(42,45]",23,10,"O",0.000128768765412242,0.0378580170311992,294
"(30,33]",24,6,"O",3.37648667446402e-15,1.79595326214741e-11,5319
"(33,36]",24,7,"O",6.04610221592449e-08,0.000123824173382134,2048
"(36,39]",24,8,"O",5.6883028246594e-06,0.00538113447212779,946
"(39,42]",24,9,"O",1.91175249864083e-06,0.000952052744323131,498
"(42,45]",24,10,"O",0.000248771180697269,0.073138727124997,294
"(30,33]",25,6,"O",0,0,5319
"(33,36]",25,7,"O",1.78047823178768e-09,3.64641941870116e-06,2048
"(36,39]",25,8,"O",2.79341931653725e-08,2.64257467344424e-05,946
"(39,42]",25,9,"O",8.20935994773921e-07,0.000408826125397413,498
"(42,45]",25,10,"O",5.52741773062183e-05,0.0162506081280282,294
"(33,36]",26,7,"O",2.16513294850309e-11,4.43419227853433e-08,2048
"(36,39]",26,8,"O",9.38227414456694e-09,8.87563134076032e-06,946
"(39,42]",26,9,"O",2.75226538131852e-07,0.000137062815989662,498
"(42,45]",26,10,"O",3.90800393113317e-05,0.0114895315575315,294
"(33,36]",27,7,"O",3.56062932171826e-12,7.29216885087899e-09,2048
"(36,39]",27,8,"O",1.76279417519338e-09,1.66760328973293e-06,946
"(39,42]",27,9,"O",9.75301513808831e-08,4.85700153876798e-05,498
"(42,45]",27,10,"O",2.76667239997369e-05,0.00813401685592265,294
"(33,36]",28,7,"O",3.32661860446142e-13,6.81291490193698e-10,2048
"(36,39]",28,8,"O",1.53853202956957e-10,1.45545129997281e-07,946
"(39,42]",28,9,"O",2.90246229240695e-08,1.44542622161866e-05,498
"(42,45]",28,10,"O",1.49104689295617e-05,0.00438367786529114,294
"(33,36]",29,7,"O",0,0,2048
"(36,39]",29,8,"O",1.22264317744532e-11,1.15662044586327e-08,946
"(39,42]",29,9,"O",3.88131319197647e-09,1.93289396960428e-06,498
"(42,45]",29,10,"O",1.22323555718968e-05,0.00359631253813766,294
"(36,39]",30,8,"O",3.34263264447525e-13,3.16213048167359e-10,946
"(39,42]",30,9,"O",3.2927916011574e-10,1.63981021737638e-07,498
"(42,45]",30,10,"O",1.04781713742769e-05,0.00308058238403742,294
"(36,39]",31,8,"O",0,0,946
"(39,42]",31,9,"O",1.85392488325976e-10,9.23254591863362e-08,498
"(42,45]",31,10,"O",1.42368010699374e-05,0.00418561951456159,294
"(39,42]",32,9,"O",4.79000295514179e-11,2.38542147166061e-08,498
"(42,45]",32,10,"O",4.8702118699854e-06,0.00143184228977571,294
"(39,42]",33,9,"O",3.39959047590581e-11,1.6929960570011e-08,498
